created_at;full_text;importance_level;problem_type;text_length
2024-05-16 13:33:16+00:00;merci @engiepartfr 300 abonnement gaz sans consommationbien je finirai a la bougie;IMPORTANT;Problèmes de Facturation;82
2024-05-18 12:36:00+00:00;@engiepartfr c’est normal de resilier mon contrat 4 jours en avance alors que je suis encore dans l’appart et comme par hasard impossible de vous joindre merci vraiment quel service;IMPORTANT;Service Client Injoignable;181
2024-05-19 19:19:10+00:00;engie qui me facture plus de 100 alors que je ne suis plus chez eux depuis le 6 avril c'est quoi ce bordel nnje peux avoir une explication @engiepartfr;IMPORTANT;Problèmes de Facturation;151
2024-05-20 14:23:00+00:00;ca va @engiepartfr on vous derange pas;URGENT;Panne;38
2024-05-20 15:07:20+00:00;bizarre j'ai recu un sms identifie @engiepartfr disant qu'ils ont recu l'attestation de mon cheque energie sauf que je ne leur ai pas envoye ni fait en reconduction automatique @engiepartsav;URGENT;Panne;190
2024-05-21 12:04:31+00:00;dans quelle partie de la maison les pertes de chaleur sont generalement les plus importantes nnla reponse dans quelques jours sur notre compte @engiepartfr;IMPORTANT;Délais d'Intervention;155
2024-05-22 07:37:53+00:00;wow merci @engiepartfr mais c’est 500 que vous me devez;URGENT;Panne;55
2024-05-22 07:53:53+00:00;@leretourrr @engiepartfr mdrrr j’ai les nerfs i m’ont vole 500 et ajd i font ca mdrrr;URGENT;Panne;85
2024-05-22 11:09:05+00:00;@engiepartfr nma facture mensuelle double n100 augmentation n merci engie;IMPORTANT;Problèmes de Facturation;73
2024-05-22 16:46:16+00:00;@happebyengie offre des tarifs moins cher car tout est en ligne par rapport a @engiepartfr ou tout se fait par telephone ou messagerie nquelqu’un m’explique la difference;IMPORTANT;Problèmes de Facturation;170
2024-05-23 17:17:48+00:00;@engiepartfr @engiegroup vous n’avez pas honte de couper le gaz a toute une copro a romainville 93 sans preavis pour un defaut de paiement pour lequel aucune relance n’a jamais ete faite des familles avec des nourrissons sont prive d’eau chaude pour une duree indeterminee;IMPORTANT;Problèmes de Facturation;272
2024-05-23 21:37:15+00:00;@engiepartfr comment je peux avoir 2000e d’electricite a reguler allo;URGENT;Panne;69
2024-05-24 14:34:44+00:00;@grdf @engiepartfr naujourd'hui j ai rencontre kafka 45 mn au telavec engie puis grdf puis de nouveau engie engie est incapable de modifier une adresse pour les factures ok mais pour le reste non utilisation de sous traitant a tout va;IMPORTANT;Problèmes de Facturation;234
2024-05-25 09:40:55+00:00;@engiepartsav vous pouvez me faire un devis si je veux changer de fournisseur;NEUTRE;Demande d'information;77
2024-05-26 07:57:48+00:00;6 ans qu'on est chez @engiepartfr @engiegroup et nous continuons a avoir des erreurs de facturation toujours gerees comme des pieds la je viens de recevoir 3 factures datees d'hier sans aucune justification ou conso juste un montant circulez y'a rien a voir scandaleux;IMPORTANT;Problèmes de Facturation;268
2024-05-26 15:55:17+00:00;@engiepartfr bonjour nest ce normal de se retrouver avec une facture a payer sous 8 jours de plus de 2780 euros pour un studio apres un changement de compteur linky ilny a 6 mois sans aucune alerte avec des fausses informations transmises par enedis un studio etudiant completement renove;IMPORTANT;Problèmes de Facturation;288
2024-05-26 16:11:23+00:00;@engiepartfr @engiegroup pour completer le tableau des echanges lunaires avec une conseillere qui repond a moitie aux questions sur ces factures et a cote raconte n'importe quoi que nous aurions signe un contrat en fevrier pas du tout et n'aurions pas ete facture de l'electricite archi faux;IMPORTANT;Problèmes de Facturation;291
2024-05-28 07:16:01+00:00;'@engiepartfr apporte son soutien au et a @ecologiegouv dans sa lutte contre la fraude a la et son objectif de faire des un outil transparent et efficace pour les consommateursnces fraudes atteignent douloureusement les leses mais aussi l’ensemble des consommateurs qui se voient penalises par des factures d’energie alourdies par les annulations de cee frauduleux;IMPORTANT;Problèmes de Facturation;364
2024-05-29 07:25:37+00:00;faudra me dire comment je consomme 370 d’electricite soit mon appartement c’est versailles soit les chauffages fonctionne a pleine puissance @engiepartfr je vous quitte toute facon;URGENT;Critique;180
2024-05-29 19:43:14+00:00;j'invite tout le monde a verifier ses factures @engiepartfr car ils sont en train de nous escroquer contrat soit disant bloque pour 1 ans a 013cts du kwh je m'apercois que je suis a 030cts depuis nov 2023 et a l'heure actuelle je n'ai meme pas l'infos sur mon espace client;IMPORTANT;Problèmes de Facturation;273
2024-05-31 05:27:48+00:00;@medenergie depuis des mois et des mois @engiegroup refuse de reconnaitre une facturation abusive 25/mois 8 mois de l'annee sans aucune consommation du client de gaz ils ne repondent pas ou avec desinvolture ca fait tres cher pour rien du tout @medenergie @dgccrf;IMPORTANT;Problèmes de Facturation;263
2024-05-31 15:33:08+00:00;@pfchenu @engiepartfr @ecologiegouv moi ce qui m'atteint douloureusement ce sont les 2024 d'augmentation de l'abonnement gaz n;IMPORTANT;Problèmes de Facturation;126
2024-06-03 10:14:50+00:00;@engiepartfr bonjour cela fait plusieurs jours que je n’arrive pas a me connecter a votre site pouvez-vous me donner la raison de cette non connexion;IMPORTANT;Délais d'Intervention;149
2024-06-05 08:31:09+00:00;@engiepartfr attention arnaque chez engie facture annuelle qui ne correspond pas a la consommation incapable de m’expliquer d’ou vient le probleme;IMPORTANT;Problèmes de Facturation;146
2024-06-05 20:58:46+00:00;je viens de recevoir un courrier d'@engiepartfr plus de 20 d'augmentation pour le seul abonnement nca ne va pas bien se passern@brunolemaire;IMPORTANT;Problèmes de Facturation;140
2024-06-06 06:56:22+00:00;@zinotoujours @biencommun dites @engiegroup @engiepartfr c'est normal que vous ayez un salarie qui utilise votre image et service pour menacer une personne pire encore qu'il ait acces a un dossier sans que le client l'ait sollicite un peu de menage dans vos services serait bien;IMPORTANT;Délais d'Intervention;278
2024-06-06 11:22:09+00:00;@engiepartfr bonjour j’ai regarde mon echeancier la semaine derniere ok et je regarde aujourd’hui j’ai pris 30 en plusnsans communication sans prevenir sans raisonnvous annoncez un prix et vous le changez comme vous voulez;IMPORTANT;Délais d'Intervention;222
2024-06-06 11:29:41+00:00;@engiepartsav un mois d’attente pour que quelqu’un me recontacte depuis la resiliation de mon contrat on rappelle toutes les semaines et impossible d’avoir le service facturation en direct bien evidemment comment on fait pour etre rembourse d’un service non fait;IMPORTANT;Problèmes de Facturation;262
2024-06-06 15:43:55+00:00;@vaevix quoi tu ne contractes pas moi c’est @engiepartfr qui me fait vivre un enfer avec son appli de m qui se deconnecte sans arret exige une triple authentification lol pour lire sa conso s’cuse le secret defense et est totalement illisible une vrai usine a gaz;URGENT;Panne;263
2024-06-07 12:53:32+00:00;la musique d'attente quand on appelle pour avoir un conseiller @engiepartfr tu sais pas si tu appelles reellement engie ou l'exorciste;IMPORTANT;Délais d'Intervention;134
2024-06-07 13:30:13+00:00;par contre raccroche au nez apres 4min d'attente c'est pas cool @engiepartfr;IMPORTANT;Délais d'Intervention;76
2024-06-07 16:04:17+00:00;bonjour @engiepartsav nnj’ai passe 15 minutes au telephone et le conseiller n’a pas su me renseignernnj’acquiers une maison le 25 juinnactuellement c’est la force qui est installee et je souhaite plutot repasser en mononc’est un compter linky quel cout pour changernmerci;IMPORTANT;Délais d'Intervention;271
2024-06-09 08:35:17+00:00;@engiepartfr nsi l'augmentation des tarifs contrat conso du vous interpelle rien ne sert d'appeler pour connaitre les autres types de contratnrep nous on est gaz passerelle on ne connait pas les autres contratsnbelle assist telephonique;IMPORTANT;Problèmes de Facturation;236
2024-06-11 16:32:30+00:00;@engiepartfr le pire des svc clients appeler 10 fois le svc client pour le meme probleme et avoir des conseillers arrogants qui ne consultent pas le dossier avant de donner une reponse toute faite et a cote de la plaque a quand les remboursements des sommes indument percues;IMPORTANT;Problèmes de Facturation;274
2024-06-12 09:00:48+00:00;@engiepartfr on en parle du fait que vous preleviez 970 euro a une personne sans meme l'informer et en vous basant sur des estimations sans demander les relever et que vous refusez d'activer le compteur pour qu'on les fasse voleur un jour voleur toujours;NEUTRE;Demande d'information;254
2024-06-18 15:36:41+00:00;@engiepartfr trouvez-vous ca normal d’inventer des consommations et de ne pas vouloir rembourser l’integralite des trop percus a vos clients @dgccrf @medenergie;IMPORTANT;Problèmes de Facturation;160
2024-06-19 08:06:11+00:00;rdv le 20/06 pour la table ronde l’ au service de la nn @clairecreation directrice marketing data et communication engien e krieger professeur a @hecparisn v luciani ceo @artefactfrancenn@engiepartfr @bymaddynessnn;URGENT;Panne;214
2024-06-20 08:08:50+00:00;coucou @engiepartsav je t'ai envoye un dm;URGENT;Panne;41
2024-06-22 07:48:57+00:00;@engiepartfr pourquoi vos tarifs ont explose moi je ne m'en sort pas vos factures ont triples moi je suis handicape je ne suis pas riche pour payer aussi cher;IMPORTANT;Problèmes de Facturation;158
2024-06-24 08:02:35+00:00;@engiepartfr qui refuse d'envoyer un extrait de compte comptable a un client nnpour surfacturer il y a du monde pour envoyer un extrait de compte pas possible;IMPORTANT;Problèmes de Facturation;158
2024-06-24 19:06:59+00:00;@engiepartfr attention engie double les prix du kwh sans en informer ses clients et vous envoie des factures de regularisation exorbitante fuyez ce fournisseur a tout prix;IMPORTANT;Problèmes de Facturation;171
2024-06-27 09:18:08+00:00;fuyez mon pilotage elec thread n@engiegroup @engieinnov @engieimpact @engiepartfr;URGENT;Panne;81
2024-06-27 20:35:12+00:00;bonus - merci @engiepartfr @engiepartsav;URGENT;Panne;40
2024-06-28 13:41:03+00:00;quelqu'un sait comment contacter un responsable chez @engiepartfr @engiegroup jamais disponible quand on parle aux conseillers;IMPORTANT;Service Client Injoignable;126
2024-07-01 19:32:28+00:00;@engiepartfr contrat souscris pour le 20/06/2024 nous sommel e 01/07/2024 et je n'ai tjr rien c'est honteux;IMPORTANT;Problèmes de Facturation;107
2024-07-02 02:56:47+00:00;@engiepartfr c'est la galere chez vous j'ai resilie mes deux contrats le 27 juin et je recois aujourd'hui un nouvel echeancier qui se met en route pour le mois d'aout c'est juste fou;IMPORTANT;Délais d'Intervention;182
2024-07-04 08:14:07+00:00;@engiegroup @engiepartfr nvoici le courrier que vous adresse engie courrier a la fois lamentable sur la forme et tres contestable sur le fond incapable de rediger dans un bon francais il vous conseille de rester tranquillement chez vous lorsque il vous doivent presque 6000 sur une facture qui est en attente depuis plus d’un mois alors qu’ils s’engagent a regler sous 15 jours ce genre de litige un nouveau delai va donc courir a partir de maintenant sans se poser la question de savoir si la personne concernee a reellement besoin de cet argent sur son compte en banque les petits hommes gris tous ces gens qui se refugient derriere des grandes societes n’ont aucune consideration pour ceux qui les font vivre;IMPORTANT;Problèmes de Facturation;711
2024-07-04 21:40:36+00:00;meme consommation electrique sur 2 annees entieres et ma facture a doublee on est sur quel niveau d’enculade la merci @brunolemaire @engiepartfr;IMPORTANT;Problèmes de Facturation;144
2024-07-06 17:52:51+00:00;merci a @engiepartfr le gaz devient un luxeabonnement plus chers que la consommationchercher erreur;IMPORTANT;Problèmes de Facturation;99
2024-07-07 20:01:37+00:00;@engiepartfr @clairecreation @hecparis @artefactfrance @ingridlabuzan @bymaddyness depuis decembre j attends un cheque de remboursement d un trop paye c est pour quand;IMPORTANT;Problèmes de Facturation;167
2024-07-09 10:44:26+00:00;@engiepartfr @coopsecudefense nce fournisseur d electricite sont des voleurs n1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications c est terrible n;IMPORTANT;Problèmes de Facturation;176
2024-07-10 16:45:53+00:00;en 3 ans je suis passe de 35 euros d’electricite a 80 puis 150 c’est une dinguerie je vais commencer a me brancher sur l’eclairage public vous allez voir @engiepartfr;URGENT;Panne;166
2024-07-12 09:48:21+00:00;@engiepartfr inacceptable j’attends depuis plus d’une semaine d’etre rappeler en urgence par un chauffagiste je ne peux pas dormir chez moi a cause de vous vous etes scandaleuxhonte sur vous et l’impossibilite d’acceder a vos service;URGENT;Critique;233
2024-07-12 11:45:20+00:00;@engiepartsav bonjour je suis passe de engie part a engie pro mais vous continuez le contrat malgre la demande de resiliation par engie pro pouvez vous m'aidez svp;IMPORTANT;Problèmes de Facturation;163
2024-07-16 01:05:44+00:00;@alertesinfos en meme temps vous avez regarde votre prix du kilowatts en 1 an c'est l'explosion 50 pour moinmerci @engiepartfr;URGENT;Critique;126
2024-07-16 07:40:29+00:00;@engiepartfr c’est vraiment une societe qui se fou de ses clients nleur app est bidon n’est jamais a jour c’est jamais de leur faute toujours celle du client npourtant avec tout le fric qu’ils prennent ils devraient avoir un truc fonctionnel mais nonnfranchement a fuir;IMPORTANT;Délais d'Intervention;269
2024-07-16 14:56:14+00:00;hello @engiepartfr c’est possible de discuter en prive;URGENT;Panne;54
2024-07-17 07:42:42+00:00;@engiepartfr ca va de passer mes mensualites de 80 a 170 vous etes des grands malades j’ai 40m2;URGENT;Panne;95
2024-07-17 08:23:44+00:00;@engiepartfr alors comme ca on veut pas rembourser ses client et on leur impute des delais et des contraintes effarantes alors que c’est vous qui etes en tord ca commence a faire beaucoup la non;URGENT;Panne;194
2024-07-18 12:55:46+00:00;@engiepartfr bonjour j’ai une question puis-je savoir si c’est possible de savoir si quelqu’un est branche sur mon compteur electrique;IMPORTANT;Délais d'Intervention;134
2024-07-19 14:03:54+00:00;@engiepartfr merci pour ce jour d'attente pour l'entretien de ma chaudiere passage dans la matinee 8h-12h et aucun appel apres 5 appels au numero fourni toujours aucune nouvelle du technicien navoir pris sa matinee puis prendre un avertissement du patron j'adore;IMPORTANT;Délais d'Intervention;262
2024-07-19 14:43:34+00:00;@engiepartfr pour cela faudrait que votre site marche impossible de se connecter depuis plus d'1 mois;URGENT;Critique;101
2024-07-21 12:37:33+00:00;hey @engiepartfr comment vous pouvez justifier que je consomme moins en mai qu’en janvier mais que je paie 3 fois plus cher le prix de l’abonnement a deja double et le prix de l’electricite n’a pas triple a ce que je sache nmoins je consomme et plus je suis facture;IMPORTANT;Problèmes de Facturation;265
2024-07-22 19:29:13+00:00;@engiegroup @engiepartfr @grdf vous croyez que c’est normal de couper le gaz quand on a 2 enfants en bas age sans nous prevenir en plus parce que votre sois disant message envoyer le 11/07 il est inexistantnfaut arreter de se foutre de la gueule du monde a un moment;URGENT;Panne;266
2024-07-23 15:45:23+00:00;@engiepartfr bonjour comment resilier son abonnement quand on a demenage j’essaie de vous joindre depuis un mois;IMPORTANT;Délais d'Intervention;112
2024-07-23 18:22:47+00:00;45 min au telephone avec @engiepartfr pour tenter de comprendre leurs tableaux aux intitules trompeurs pr notre offre qui change au 1er septembrenje fais les calculs avec la damenen se basant sur notre conso reelle de 2023 tarif 46 nmais vous etes malades;IMPORTANT;Problèmes de Facturation;255
2024-07-25 00:54:10+00:00;@engiegroup @engiepartfr nje veux bien etre gentille mais les mail a 2h38 pour me dire que vous changer mon echeancier mais en plus vous l’augmenter de 40 vous vous etes cru ou;URGENT;Panne;176
2024-07-27 00:07:19+00:00;@engiegroup @engiepartfr pires escrocs ca vous derange pas de faire payer 400 a une de vos clientes tout simplement parce qu'une de vos salariees n'a pas ete capable de faire son travail correctement la honte absolue;URGENT;Panne;216
2024-07-29 09:31:02+00:00;depuis le mois de juin je demande une facture a mon service client engie ma derniere facture date de septembre 2023 service client qui se permet de raccrocher au nez de ses clients il ne donne aucune solution a ce jour toujours aucune facture @engiegroup @engiepartfr;IMPORTANT;Problèmes de Facturation;267
2024-07-29 16:35:26+00:00;@engiepartfr mes plus sinceres remerciements a tout le personnel pour force majeure j'ai du demenager votre personnel un 10/10 mil fois merci;URGENT;Panne;141
2024-07-30 07:36:26+00:00;@engiepartfr merci d'arreter de balader les gens et de faire votre travail n;URGENT;Panne;76
2024-07-31 09:24:16+00:00;@engiepartfr bonjour j'aurais besoin d'informations svp;IMPORTANT;Délais d'Intervention;55
2024-08-04 12:13:55+00:00;@enedisbourg bonjour plus de 10h de coupures d'electricite en 2 jours avec les chaleurs actuelles aucune heure de fin de travaux un dimanche actuellement il est 14h la coupure a commencer a 8h30 nj'ai le droit d'avoir de l'electricite pour manger ou de l'eau chaude;URGENT;Critique;265
2024-08-05 08:00:27+00:00;@engiepartfr pour finir plus vite une facture on me dit non mais vous avez pas d’argent;IMPORTANT;Problèmes de Facturation;87
2024-08-05 12:55:44+00:00;@engiepartfr ou comment se moquer des clients le service clients qui me passe le service facturation car il n'est pas capable d'effectuer une demande a son collegue c'est n'importe quoi n;NEUTRE;Demande d'information;187
2024-08-05 14:39:19+00:00;@enedisbourg @chronopost @sncfvoyageurs bon record battu 24h de coupure d'electricite en 3 jours avec un mepris total du conseiller clientele et de @engiepartfr une vraie finale de rolland garros pour ne pas m'indemniser mes pertes alimentaires oh on est au cambodge ou quoi la;URGENT;Critique;277
2024-08-06 08:32:02+00:00;@engiepartfr bonjour mail de fraude je ne suis meme pas chez vousnsouhaitez-vous que je vous fasse suivre ce mail;IMPORTANT;Délais d'Intervention;113
2024-08-06 13:41:04+00:00;@engiepartsav hello possible d’aller en dm;URGENT;Panne;42
2024-08-08 12:53:07+00:00;@engiepartfr 2 mois apres les remboursements annuels toujours rien de votre part toutes les 2 semaines on me dit vos remboursements seront dispo dans 2 semaines et on est le 8 aout j’ai toujours rien franchement organisation a revoir en attente toujours d’une reponse;IMPORTANT;Délais d'Intervention;267
2024-08-09 07:11:05+00:00;@engiepartfr est une blague en termes de relation client incompetent et tres condescendant pour reclamer de l'argent il savent faire mais pour appliquer des reductions pour defaut de fournitures d'electricite plus personne;URGENT;Panne;222
2024-08-09 08:25:16+00:00;@engiepartsav 3 questions n1/ impossible de me connecter alors que je n'ai aucun probleme sur les sites d'eau d'electricite impots et autres la connexion par france connect ne fonctionne pas non plus pour le site engie parce que 2/n2/ je ne recois aucune facture alors que;IMPORTANT;Problèmes de Facturation;272
2024-08-10 15:16:49+00:00;@engiepartfr besoin de vous;URGENT;Panne;27
2024-08-11 12:23:22+00:00;@engiepartfr comment pouvez vous me demander 136 euros alors que je vie seul j'ai pas les moyens;NEUTRE;Demande d'information;96
2024-08-13 10:24:18+00:00;@engiepartfr dites messieurs dames de engie ca va pas trop gener de faire attendre les gens 15 jours pour regulariser un compteur sans deconner;IMPORTANT;Délais d'Intervention;143
2024-08-13 10:26:51+00:00;@engiepartfr votre site web sera de nouveau accessible quand pour consulter mes factures j'en ai besoin pour un justificatif 2 mois que le site est inaccessible ne me dites pas de vous parler en mp je sais que c'est une machine;IMPORTANT;Problèmes de Facturation;227
2024-08-14 11:58:18+00:00;bonjour @engiepartsav j'ignore si vous faites partie des organismes qui ne peuvent plus acceder a leurs dm mais je viens de vous en envoyer un;IMPORTANT;Délais d'Intervention;142
2024-08-20 06:50:06+00:00;et un phishing/scam de l'espace clients particuliers de @engiepartfrnca ne s'arretera jamais;URGENT;Panne;92
2024-08-21 07:39:05+00:00;@engiepartfr votre service client est catastrophique une honte;NEUTRE;Demande d'information;62
2024-08-21 18:52:24+00:00;he @engiepartfr je crois bien que votre site c'est de la merde;URGENT;Panne;62
2024-08-23 03:05:19+00:00;@engiepartfr bonjour pourriez-vous me dire quand votre application sur telephone ios va fonctionner correctement depuis des semaines impossible de connaitre la consommation les comparaisons avec les annees anterieures merci;IMPORTANT;Délais d'Intervention;223
2024-08-23 07:36:38+00:00;fidele cliente depuis des annees chez @engiepartfr mes factures ne font qu’augmenter alors que ma conso n’a pas change nnenvie de resilier mon contrat dans les prochains jours nil me faut choisir un autre fournisseur mais je ne sais pas lequel nvous etes chez qui vous;IMPORTANT;Problèmes de Facturation;268
2024-08-23 09:07:53+00:00;@engiepartfr faire payer des factures de cloture aux particuliers a cause d’une erreur de votre part ca vous derange pas trop;IMPORTANT;Problèmes de Facturation;125
2024-08-23 15:08:51+00:00;@engiepartsav @engiepartfr nous vous avons deja contacte pour cette erreur par telephone vous nous avez renvoye une nouvelle facture avec le meme montant a regler super de se foutre de la gueule des clients de telle facon;IMPORTANT;Problèmes de Facturation;221
2024-08-27 07:39:19+00:00;@engiepartfr bonjour j’ai besoin de votre aide n1 le 29 juillet je recois l’appel d’un de vos collaborateurs m’indiquant qu’il y a une anomalie dans mon index de consommation et me demande d’aller faire une releve sur mon compteur gaz ce que je fais;IMPORTANT;Problèmes de Facturation;249
2024-08-27 14:15:50+00:00;dis @engiepartfr ce serait bien que tu arretes de m’envoyer par mail le bilan de conso du contrat que j’ai transfere quand j’ai demenage;IMPORTANT;Problèmes de Facturation;136
2024-08-28 10:30:40+00:00;euh @engiepartfr je viens juste de regarder le previsionnel de ma facture de regul 23023 euros pour le 16 01 25 sachant que je paie deja mensuellement 130 euros vous voulez quoi que je me desengage de chez vous ou que je me desengage du gaz @engiepartsav;IMPORTANT;Problèmes de Facturation;254
2024-08-28 19:38:14+00:00;@engiepartfr j’arrive pas a me connecter a mon application c’est vraiment penible;URGENT;Panne;81
2024-08-29 15:09:06+00:00;@engiepartsav petit probleme engie en voulant recharger ma voiture j'ai ete debite 2 fois;URGENT;Panne;89
2024-08-29 19:55:49+00:00;@engiepartfr me demande 215 de regularisation augmentation des mensualites pour l’annee suivante de 20/mois mais on est ou la nje vivais a 17c tout l’hiver a faire mon petit citoyen modele la;IMPORTANT;Problèmes de Facturation;191
2024-08-30 12:28:43+00:00;@engiepartfr tjs aussi cata le service client jamais de reponse hier des techniciens qui se presentent chez moi pour une inter faite y a 6 mois et dont j’attend tjs la facture un devis de reparation signe en juillet aucune date a ce jour la plateforme ne sert a rien;IMPORTANT;Délais d'Intervention;266
2024-09-01 08:02:01+00:00;@engiepartfr on pourrait dm svp;URGENT;Panne;31
2024-09-03 19:50:12+00:00;ont verra bien en attendant je paye plus de 80e par mois chez @engiepartfr et cela ne peu pas continuer;IMPORTANT;Délais d'Intervention;103
2024-09-04 10:33:57+00:00;depuis ma regule de 2k chez tufi @engiepartfr je prefere tomber malade tout l’hiver qu’allumer;URGENT;Panne;94
2024-09-05 08:24:40+00:00;bonjour @engiepartfr vous m'avez appele pour preparer mes regulations de facture ca fait 3 mois que vous me facturez 167 alors que mon contrat est a 46 et que j'avais demande a passer a 100 pour anticiper la regulation une explication logique autre que c'est le systeme;IMPORTANT;Problèmes de Facturation;269
2024-09-05 15:40:30+00:00;@engiepartfr @60millions mon compteur linky envoie des informations erronees a engie malgre les relances et appels personne de chez engie ne daigne se deplacer pour consulter les informations de mon compteur engie me debite des factures erronees quels sont mes recours;IMPORTANT;Problèmes de Facturation;268
2024-09-05 18:53:28+00:00;vos tele conseillers c’est pas possible @engiepartfr le mec m’a limite insulte nils sont comment les votre @totalenergies;URGENT;Panne;121
2024-09-09 09:49:36+00:00;@engiepartfr service client catastrophique 2 mois que je cours apres 150 que engie me dois;IMPORTANT;Délais d'Intervention;90
2024-09-10 07:31:17+00:00;quel pourcentage peut-on economiser sur sa facture de chauffage en isolant correctement ses combles nnla reponse dans quelques jours sur notre compte @engiepartfr nn;IMPORTANT;Problèmes de Facturation;165
2024-09-10 18:49:33+00:00;pas de probleme @engiepartfr les hausses de tarif d’abonnement au gaz une augmentation du kwh ok mais vous justifiez comment la hausse d’abonnement moins de conso et une facture qui explose sur les dernieres annees a qui profite le crime;IMPORTANT;Problèmes de Facturation;237
2024-09-11 17:22:05+00:00;merci @engiepartfr les prix sont bougie proche 300 d abonnement annuelsoit 30 par mois;IMPORTANT;Problèmes de Facturation;86
2024-09-11 19:30:35+00:00;@lavoixdunord @engiepartfr @engiegroup a du anticiper la hausse je suis passe de 120 a 350 par mois en 1 ete;IMPORTANT;Délais d'Intervention;108
2024-09-16 10:53:50+00:00;@engiepartfr service deplorable impossible d'envoyer un mail tres mecontent;URGENT;Critique;75
2024-09-16 13:56:32+00:00;@engiepartfr vous m’avez coupe l’electricite alors que je suis insuffisant respiratoire sous oxygene 24/24 avec une machine electrique;URGENT;Panne;134
2024-09-16 14:47:34+00:00;@engiepartfr vous m’avez coupe l’electricite alors que je suis insuffisant respiratoire sous oxygene 24/24 avec une machine electrique nbernard magault nnumero contrat 511 859 172nref client 308 539 679;IMPORTANT;Problèmes de Facturation;202
2024-09-18 06:18:40+00:00;@engiepartfr impossible de vous joindre par telephone m herbecq 0668803463;URGENT;Critique;74
2024-09-18 11:53:07+00:00;@engiepartfr bonjournca fait des annees que j’ai l’application engie je n’ai jamais pu m’y connecter j’ai tout le temps ce massage d’erreur si je passe par internet aucun soucisnc’est que chez moi ou c’est un probleme regulier;IMPORTANT;Problèmes de Facturation;226
2024-09-20 13:46:31+00:00;@engiepartsav bonjour avez-vous un ligne telephonique de service a la clientele a laquelle on peut s'adresser en espagnol merci;IMPORTANT;Délais d'Intervention;127
2024-09-20 20:32:30+00:00;@engiepartfr le gaz est coupe dans la copropriete pour cause de factures impayees alors que celles-ci le sont mais n'ont pas ete enregistrees comme tel plsrs immeubles dans ce cas combien de fois cela va-t-il arriver encore on nous annonce pas d'eau chaude de w-e;IMPORTANT;Problèmes de Facturation;263
2024-09-23 18:42:44+00:00;je viens de decouvrir que @engiepartfr a augmente ses tarifs de 25 pendant l’ete comment des trucs comme ca sont possibles sans que tout explose dans le pays moi mon salaire il prend jamais 25 contrairement aux billets sncf ou au tarif de gaz reglemente;IMPORTANT;Problèmes de Facturation;253
2024-09-24 09:08:38+00:00;@edfetmoi et les clients deja chez vous ils doivent contacter @engiepartfr;IMPORTANT;Service Client Injoignable;74
2024-09-25 10:39:08+00:00;@engiepartfr cela vous arrive de repondre aux lettres recommandees que vos clients vous envoient vous ne respectez plus rien;URGENT;Critique;124
2024-09-26 15:49:34+00:00;merci a tous d'avoir suivi notre et notre participation a la 7e edition de l’ dediee a l' solaire nnsuivez notre compte @engiepartfr et apprenez-en plus sur les solutions pour consommer moins et mieux nn;NEUTRE;Demande d'information;203
2024-09-27 05:06:28+00:00;@engiepartfr @enerplan c’est super d’eduquer les consommateurs mais eduquez vous et repondez aux lettres recommandees que le client vous envoie le respect du client vous ne l’avez plus;NEUTRE;Demande d'information;184
2024-09-30 20:29:37+00:00;plus d'eau chaude sur deux batiments du nouveau quartier republique raccordes au reseau de chaleur ca revient quand @engiepartfr;URGENT;Critique;128
2024-10-02 13:32:56+00:00;3 jours que l’entreprise est sensee me rappeler et ne m’a pas rappelee je n’ai toujours pas d’eau chaude je prends des douches glaciales tous les jours l’entreprise nous fait tourner en bourrique ma mere a appele l’entreprise avec son patient chauffagiste pendant 2h ce matin les gens au bout du fil n’y connaissent rien en chaudiere et ils pretendent qu’ils rappellent et ne rappellent pas ils m’ont installee n’importe comment mon ballon d’eau chaude et d’apres le patient de ma mere y’a des fils qui sont n’importe comment ma mere a paye un accompte pour l’installation et on est comme des connes que faire changer d’entreprise je vous invite a ne jamais faire appel a cette entreprise ca s’appelle engie ils vont avoir des avis google tres negatifs de ma part on est deja au mois d’octobre et je ne peux pas avoir d’eau chaude ca dure depuis le mois d’aout cette histoiren@engiepartfr @engiegroup nnc’est un scandale je suis polyhandicapee et je me retrouve a l’eau froide depuis des semaines;IMPORTANT;Délais d'Intervention;996
2024-10-03 12:56:34+00:00;le mail un peu buge @engiepartfr et avant on avait un lien pour refuse visiblement maintenant oblige de telephoner;IMPORTANT;Problèmes avec l'Application;114
2024-10-03 17:44:47+00:00;@engiepartfr impossible de vous contacter par mail a chaque fois erreur dans votre formulaire possible d'avoir une adresse mail ca commence a me saouler vos arnaques;IMPORTANT;Problèmes de Facturation;165
2024-10-03 21:55:05+00:00;@engiepartfr y a t il des heures creuses;URGENT;Panne;40
2024-10-04 06:32:43+00:00;on a pris une regul de 300 euros sur notre facture @engiepartfr bon certes mais j’apprends mtn que notre offre n’etant plus commercialisee on prend en plus 100 euros d’augmentation/mois avec la nouvelle et merci le courrier obscur pour t’informer bien sur;IMPORTANT;Problèmes de Facturation;255
2024-10-04 07:40:59+00:00;@engiepartsav ma mere vous a contacte suite a votre message twitter et toujours rien;IMPORTANT;Service Client Injoignable;84
